nflverse_game_id,week,posteam,defteam,defense_personnel,defense_id,short_name,position_group,snaps
2025_08_WAS_KC,8,WAS,KC,p_326,00-0036378,M.Danna,LB,1
2025_08_WAS_KC,8,WAS,KC,p_326,00-0037193,B.Cook,DB,1
2025_08_WAS_KC,8,KC,WAS,p_425,00-0029255,B.Wagner,LB,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0033874,M.Lattimore,DB,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0034333,D.Payne,DL,6
2025_08_WAS_KC,8,KC,WAS,p_425,00-0034264,J.Holmes,DL,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0034163,J.Martin,DL,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0034465,J.Reaves,DB,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0036260,J.Kinlaw,DL,2
2025_08_WAS_KC,8,KC,WAS,p_425,00-0039149,Q.Martin,DB,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0039898,M.Sainristil,DB,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0039368,J.Magee,LB,7
2025_08_WAS_KC,8,KC,WAS,p_425,00-0040731,T.Amos,DB,7
2025_08_WAS_KC,8,KC,WAS,p_335,00-0039681,T.Owens,DB,1
2025_08_WAS_KC,8,KC,WAS,p_245,00-0034264,J.Holmes,DL,1
2025_08_WAS_KC,8,KC,WAS,p_425,00-0039906,J.Newton,DL,3
2025_08_WAS_KC,8,KC,WAS,p_425,00-0033010,S.Day,DL,2
2025_08_WAS_KC,8,KC,WAS,p_425,00-0031551,E.Goldman,DL,1
2025_08_WAS_KC,8,WAS,KC,p_425,00-0037208,J.Cochrane,LB,3
2025_08_WAS_KC,8,WAS,KC,p_425,00-0038043,J.Williams,DB,1
2025_08_WAS_KC,8,WAS,KC,p_425,00-0040670,N.Williams,DB,1
2025_08_WAS_KC,8,WAS,KC,p_425,00-0040089,K.Knowles,DB,1
2025_08_WAS_KC,8,WAS,KC,p_335,00-0038043,J.Williams,DB,4
2025_08_WAS_KC,8,WAS,KC,p_335,00-0037208,J.Cochrane,LB,4
2025_08_WAS_KC,8,WAS,KC,p_335,00-0040670,N.Williams,DB,4
2025_08_WAS_KC,8,WAS,KC,p_335,00-0040072,J.Bassa,LB,4
2025_08_WAS_KC,8,WAS,KC,p_335,00-0040089,K.Knowles,DB,4
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0030070,J.Jenkins,DL,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0031360,K.Van Noy,LB,2
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0031177,B.Urban,DL,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0033281,M.Humphrey,DB,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0034874,R.Smith,LB,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0036380,A.Gilman,DB,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0038038,K.Hamilton,DB,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0037756,T.Jones,DL,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0039232,N.Wiggins,DB,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0040688,M.Starks,DB,10
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0040069,T.Buchanan,LB,10
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0030070,J.Jenkins,DL,17
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0031360,K.Van Noy,LB,18
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0033281,M.Humphrey,DB,32
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0034874,R.Smith,LB,34
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0036380,A.Gilman,DB,34
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0038038,K.Hamilton,DB,34
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0037756,T.Jones,DL,18
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0039232,N.Wiggins,DB,34
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0040688,M.Starks,DB,34
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0040722,M.Green,LB,28
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0040069,T.Buchanan,LB,34
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0031360,K.Van Noy,LB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0033281,M.Humphrey,DB,5
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0033548,C.Awuzie,DB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0034874,R.Smith,LB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0036380,A.Gilman,DB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0038038,K.Hamilton,DB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0037756,T.Jones,DL,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0038504,T.Simpson,LB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0039232,N.Wiggins,DB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0040688,M.Starks,DB,6
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0040722,M.Green,LB,6
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0033551,R.Douglas,DB,14
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0034832,B.Chubb,LB,20
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0034789,M.Fitzpatrick,DB,27
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0034285,Z.Sieler,DL,15
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0035352,T.Dodson,LB,27
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0036409,J.Brooks,LB,27
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0035841,B.Jones,DL,18
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0036934,J.Phillips,LB,20
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0036993,I.Melifonwu,DB,4
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0038039,J.Jones,DB,26
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0040175,J.Phillips,DL,20
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0033551,R.Douglas,DB,18
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0034832,B.Chubb,LB,15
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0034789,M.Fitzpatrick,DB,20
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0034285,Z.Sieler,DL,16
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0035352,T.Dodson,LB,20
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0036409,J.Brooks,LB,20
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0036934,J.Phillips,LB,19
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0036993,I.Melifonwu,DB,4
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0038039,J.Jones,DB,19
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0040127,K.Grant,DL,15
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0040182,D.Trader,DB,20
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0034842,T.Bryan,DL,15
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0038142,D.Ojabo,LB,22
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0039176,B.Okoye,DL,13
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0033551,R.Douglas,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0034832,B.Chubb,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0034789,M.Fitzpatrick,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0034285,Z.Sieler,DL,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0035352,T.Dodson,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0036409,J.Brooks,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0035841,B.Jones,DL,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0036934,J.Phillips,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0036993,I.Melifonwu,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0037280,M.Butler,DL,1
2025_09_BAL_MIA,9,BAL,MIA,p_443,00-0040175,J.Phillips,DL,1
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0035841,B.Jones,DL,4
2025_09_BAL_MIA,9,MIA,BAL,p_335,00-0038142,D.Ojabo,LB,8
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0033548,C.Awuzie,DB,2
2025_09_BAL_MIA,9,MIA,BAL,p_146,00-0040636,K.Martin,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0034248,E.Campbell,DB,10
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0039911,C.Robinson,LB,4
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0037280,M.Butler,DL,3
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0037280,M.Butler,DL,13
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0039911,C.Robinson,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0040127,K.Grant,DL,18
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0040182,D.Trader,DB,24
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0032415,M.Judon,LB,14
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0032415,M.Judon,LB,2
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0040175,J.Phillips,DL,2
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0032415,M.Judon,LB,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0033551,R.Douglas,DB,2
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0034832,B.Chubb,LB,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0034789,M.Fitzpatrick,DB,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0034285,Z.Sieler,DL,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0035352,T.Dodson,LB,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0036409,J.Brooks,LB,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0036934,J.Phillips,LB,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0036993,I.Melifonwu,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0038039,J.Jones,DB,3
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0040182,D.Trader,DB,3
2025_09_BAL_MIA,9,MIA,BAL,p_245,00-0031177,B.Urban,DL,5
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0040178,J.Marshall,DB,6
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0031360,K.Van Noy,LB,10
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0033281,M.Humphrey,DB,11
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0033548,C.Awuzie,DB,11
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0034874,R.Smith,LB,11
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0034842,T.Bryan,DL,10
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0036380,A.Gilman,DB,11
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0038038,K.Hamilton,DB,11
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0037756,T.Jones,DL,7
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0039232,N.Wiggins,DB,11
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0040688,M.Starks,DB,11
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0040722,M.Green,LB,9
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0031360,K.Van Noy,LB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0033281,M.Humphrey,DB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0033548,C.Awuzie,DB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0034874,R.Smith,LB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0038038,K.Hamilton,DB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0038142,D.Ojabo,LB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0038504,T.Simpson,LB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0039232,N.Wiggins,DB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0039234,T.Tampa,DB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0040688,M.Starks,DB,2
2025_09_BAL_MIA,9,MIA,BAL,p_056,00-0040722,M.Green,LB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0033551,R.Douglas,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0034832,B.Chubb,LB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0034789,M.Fitzpatrick,DB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0034285,Z.Sieler,DL,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0035352,T.Dodson,LB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0036409,J.Brooks,LB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0036362,W.Gay,LB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0036934,J.Phillips,LB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0038039,J.Jones,DB,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0040175,J.Phillips,DL,2
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0040182,D.Trader,DB,2
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0040178,J.Marshall,DB,2
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0038684,E.Bonner,DB,15
2025_09_BAL_MIA,9,BAL,MIA,p_245,00-0038684,E.Bonner,DB,3
2025_09_BAL_MIA,9,BAL,MIA,p_254,00-0038684,E.Bonner,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_155,00-0038684,E.Bonner,DB,1
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0031177,B.Urban,DL,2
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0030070,J.Jenkins,DL,3
2025_09_BAL_MIA,9,MIA,BAL,p_236,00-0038142,D.Ojabo,LB,3
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0034248,E.Campbell,DB,1
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0036362,W.Gay,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0036643,K.Britt,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0037315,C.Goode,LB,1
2025_09_BAL_MIA,9,BAL,MIA,p_344,00-0039483,I.Johnson,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0034800,B.Hill,DL,6
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0034754,O.Burks,LB,9
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0036199,G.Stone,DB,9
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0036642,T.Slaton,DL,7
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0037743,D.Hill,DB,9
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0038546,M.Murphy,DL,7
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0038549,D.Turner,DB,9
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0038560,J.Battle,DB,9
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0040756,S.Stewart,DL,6
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0040738,D.Knight,LB,9
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0040157,B.Carter,LB,9
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0034800,B.Hill,DL,34
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0036199,G.Stone,DB,64
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0036642,T.Slaton,DL,30
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0037743,D.Hill,DB,60
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0037753,C.Taylor-Britt,DB,64
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0038546,M.Murphy,DL,41
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0038549,D.Turner,DB,62
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0038560,J.Battle,DB,64
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0040756,S.Stewart,DL,37
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0040738,D.Knight,LB,49
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0040157,B.Carter,LB,64
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0036902,J.Ossai,DL,37
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0039908,K.Jenkins,DL,37
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0036850,C.Sample,DL,14
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0036199,G.Stone,DB,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0036902,J.Ossai,DL,3
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0037743,D.Hill,DB,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0037753,C.Taylor-Britt,DB,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0038546,M.Murphy,DL,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0038549,D.Turner,DB,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0038560,J.Battle,DB,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0039375,J.Newton,DB,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0040756,S.Stewart,DL,3
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0040738,D.Knight,LB,4
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0040157,B.Carter,LB,4
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0039743,J.Jefferson,DL,11
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0036902,J.Ossai,DL,5
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0039743,J.Jefferson,DL,2
2025_09_CHI_CIN,9,CHI,CIN,p_434,00-0039908,K.Jenkins,DL,3
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0033132,K.Byard,DB,6
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0033066,A.Billings,DL,6
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0034673,T.Edmunds,LB,6
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0035647,M.Sweat,DL,6
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0035386,T.Edwards,LB,5
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0036480,D.Odeyingbo,DL,4
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0036986,N.Wright,DB,6
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0038135,J.Brisker,DB,6
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0039070,G.Dexter,DL,3
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0039071,T.Stevenson,DB,6
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0038390,N.Sewell,LB,6
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0033132,K.Byard,DB,53
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0033066,A.Billings,DL,15
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0034673,T.Edmunds,LB,53
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0035647,M.Sweat,DL,37
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0035253,C.Gardner-Johnson,DB,37
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0035386,T.Edwards,LB,43
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0036480,D.Odeyingbo,DL,27
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0036986,N.Wright,DB,53
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0038135,J.Brisker,DB,53
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0039070,G.Dexter,DL,30
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0039071,T.Stevenson,DB,36
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0031583,G.Jarrett,DL,34
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0039752,C.Johnson,DL,15
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0039375,J.Newton,DB,6
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0039840,A.Booker,DL,32
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0031583,G.Jarrett,DL,3
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0039840,A.Booker,DL,2
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0031583,G.Jarrett,DL,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0033132,K.Byard,DB,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0034673,T.Edmunds,LB,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0035647,M.Sweat,DL,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0035253,C.Gardner-Johnson,DB,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0035386,T.Edwards,LB,2
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0036480,D.Odeyingbo,DL,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0036986,N.Wright,DB,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0038135,J.Brisker,DB,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0037096,E.Hicks,DB,3
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0039071,T.Stevenson,DB,2
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0037094,J.Ford,DL,9
2025_09_CHI_CIN,9,CHI,CIN,p_326,00-0039752,C.Johnson,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0033132,K.Byard,DB,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0033066,A.Billings,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0034673,T.Edmunds,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0035647,M.Sweat,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0035386,T.Edwards,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0036480,D.Odeyingbo,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0036986,N.Wright,DB,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0038135,J.Brisker,DB,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0037094,J.Ford,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0039070,G.Dexter,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_524,00-0039071,T.Stevenson,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_425,00-0034754,O.Burks,LB,15
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0034800,B.Hill,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0034754,O.Burks,LB,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0035363,J.Giles-Harris,LB,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0036902,J.Ossai,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0036642,T.Slaton,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0037743,D.Hill,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0038549,D.Turner,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0038560,J.Battle,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0039908,K.Jenkins,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0040756,S.Stewart,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_533,00-0040157,B.Carter,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0036589,N.McCloud,DB,33
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0036199,G.Stone,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0036902,J.Ossai,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0037743,D.Hill,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0037753,C.Taylor-Britt,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0038546,M.Murphy,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0038549,D.Turner,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0038560,J.Battle,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0039908,K.Jenkins,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0039375,J.Newton,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0040756,S.Stewart,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_416,00-0040157,B.Carter,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0038390,N.Sewell,LB,10
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0036589,N.McCloud,DB,1
2025_09_CHI_CIN,9,CIN,CHI,p_326,00-0038390,N.Sewell,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0033132,K.Byard,DB,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0033066,A.Billings,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0034673,T.Edmunds,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0035647,M.Sweat,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0036480,D.Odeyingbo,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0036986,N.Wright,DB,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0038135,J.Brisker,DB,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0037271,D.Jackson,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0037094,J.Ford,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0039070,G.Dexter,DL,1
2025_09_CHI_CIN,9,CIN,CHI,p_533,00-0038390,N.Sewell,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_434,00-0037271,D.Jackson,LB,1
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0037843,D.Hardy,DL,12
2025_09_CHI_CIN,9,CIN,CHI,p_425,00-0035857,C.Williams,DL,16
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0034800,B.Hill,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0034754,O.Burks,LB,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0036199,G.Stone,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0036902,J.Ossai,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0036642,T.Slaton,DL,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0037743,D.Hill,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0038549,D.Turner,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0038560,J.Battle,DB,1
2025_09_CHI_CIN,9,CHI,CIN,p_524,00-0039908,K.Jenkins,DL,1
